Error output is also redirected to the log file.
�Fraction нейроны0: 7765/332Размер list_of_neurons: 205
Размер list_of_synapses: 10105
Fraction синапсы 2619: -3328/15615
Fraction синапсы 2620: -3498/2305
Fraction синапсы 2621: 3/4
Fraction синапсы 2622: 14/3
Fraction синапсы 2623: 26879/24320
Fraction синапсы 2624: -39/2
Fraction синапсы 2625: 16383/8576
Fraction синапсы 2626: -9472/8321
Fraction синапсы 2627: -17665/16383
Fraction синапсы 2628: 113/77
Fraction синапсы 2629: 13/14
Fraction синапсы 2630: 7295/12543
Fraction синапсы 2631: -3327/1280
Fraction синапсы 2632: -3583/24320
Fraction синапсы 2633: 4353/15617
Fraction синапсы 2634: 32765/9472
Fraction синапсы 2635: -2662/973
Fraction синапсы 2636: 29698/2305
Fraction синапсы 2637: -32/13
Fraction синапсы 2638: 59/22
Fraction синапсы 2639: -4352/31747
Fraction синапсы 2640: -1409/255
Fraction синапсы 2641: 16382/30975
Fraction синапсы 2642: -12547/21247
Fraction синапсы 2643: 37/92
Fraction синапсы 2644: 34/11
Fraction синапсы 2645: -7681/13054
Fraction синапсы 2646: 28/27
Fraction синапсы 2647: -24575/11523
Fraction синапсы 2648: -819/2176
Fraction синапсы 2649: 115/74
Fraction синапсы 2650: -823/1481
Fraction синапсы 2651: 29441/29696
Fraction синапсы 2652: 35/67
Fraction синапсы 2653: 6142/767
Fraction синапсы 2654: 30463/17918
Fraction синапсы 2655: -104/27
Fraction синапсы 2656: 20735/18173
Fraction синапсы 2657: 58/79
Fraction синапсы 2658: 6653/3840
Fraction синапсы 2659: -24835/11007
Fraction синапсы 2660: -22/51
Fraction синапсы 2661: 19199/25343
Fraction синапсы 2662: -24573/8449
Fraction синапсы 2663: 3328/6913
Fraction синапсы 2664: -2431/9600
Fraction синапсы 2665: 26369/22528
Fraction синапсы 2666: 4736/3329
Fraction синапсы 2667: -12545/21247
Fraction синапсы 2668: 68/29
Fraction синапсы 2669: -37/92
Fraction синапсы 2670: 82/35
Fraction синапсы 2671: 31235/259
Fraction синапсы 2672: -1/8960
Fraction синапсы 2673: -26/17
Fraction синапсы 2674: 1/12
Fraction синапсы 2675: 8/33
Fraction синапсы 2676: -9087/9473
Fraction синапсы 2677: 107/120
Fraction синапсы 2678: -8065/15616
Fraction синапсы 2679: 9984/32257
Fraction синапсы 2680: -515/27903
Fraction синапсы 2681: -94/45
Fraction синапсы 2682: 13826/15107
Fraction синапсы 2683: -12415/768
Fraction синапсы 2684: 3585/29953
Fraction синапсы 2685: 28673/25344
Fraction синапсы 2686: -967/1209
Fraction синапсы 2687: -71/60
Fraction синапсы 2688: -79/109
Fraction синапсы 2689: 2819/12803
Fraction синапсы 2690: -8/3
Fraction синапсы 2691: 16129/10112
Fraction синапсы 2692: -21249/15104
Fraction синапсы 2693: -419/768
Fraction синапсы 2694: -15359/12034
Fraction синапсы 2695: -127/97
Fraction синапсы 2696: -5887/2560
Fraction синапсы 2697: 44/125
Fraction синапсы 2698: -7169/15616
Fraction синапсы 2699: 36/25
Fraction синапсы 2700: 47/103
Fraction синапсы 2701: -11266/4863
Fraction синапсы 2702: -84/125
Fraction синапсы 2703: -805/4059
Fraction синапсы 2704: -10239/18691
Fraction синапсы 2705: -12545/2944
Fraction синапсы 2706: 121/92
Fraction синапсы 2707: -24577/27904
Fraction синапсы 2708: 41/52
Fraction синапсы 2709: -129/16384
Fraction синапсы 2710: 32/59
Fraction синапсы 2711: -6400/7679
Fraction синапсы 2712: 61/108
Fraction синапсы 2713: 11/74
Fraction синапсы 2714: -14078/7171
Fraction синапсы 2715: 123/92
Fraction синапсы 2716: -19714/32255
Fraction синапсы 2717: -4353/3326
Fraction синапсы 2718: -23/33
Fraction синапсы 2719: 640/7937
Fraction синапсы 2720: -12544/7039
Fraction синапсы 2721: 9473/30977
Fraction синапсы 2722: -22784/6909
Fraction синапсы 2723: -423/256
Fraction синапсы 2724: 19965/16637
Fraction синапсы 2725: -3582/16643
Fraction синапсы 2726: 9/31
Fraction синапсы 2727: -896/1331
Fraction синапсы 2728: -34/61
Fraction синапсы 2729: 1407/15488
Fraction синапсы 2730: 76/75
Fraction синапсы 2731: 34/11
Fraction синапсы 2732: -3243/1621
Fraction синапсы 2733: 4867/21251
Fraction синапсы 2734: 29440/6657
Fraction синапсы 2735: -69/8
Fraction синапсы 2736: 127/120
Fraction синапсы 2737: 27392/31491
Fraction синапсы 2738: 19199/10752
Fraction синапсы 2739: 108/95
Fraction синапсы 2740: 20739/4864
Fraction синапсы 2741: -8704/9857
Fraction синапсы 2742: -14848/9471
Fraction синапсы 2743: -54/5
Fraction синапсы 2744: -2048/349
Fraction синапсы 2745: -8451/13055
Fraction синапсы 2746: -8575/9344
Fraction синапсы 2747: -3/92
Fraction синапсы 2748: -109/120
Fraction синапсы 2749: -29440/1
Fraction синапсы 2750: -1418/571
Fraction синапсы 2751: 26/103
Fraction синапсы 2752: -53/98
Fraction синапсы 2753: 2047/1791
Fraction синапсы 2754: 19711/16128
Fraction синапсы 2755: -9983/27649
Fraction синапсы 2756: 29184/24317
Fraction синапсы 2757: 6273/640
Fraction синапсы 2758: -5886/2051
Fraction синапсы 2759: -29953/20733
Fraction синапсы 2760: -27395/31997
Fraction синапсы 2761: 17663/17406
Fraction синапсы 2762: 383/15999
Fraction синапсы 2763: 17154/7171
Fraction синапсы 2764: -29/117
Fraction синапсы 2765: 13567/6399
Fraction синапсы 2766: 9087/5632
Fraction синапсы 2767: 1920/3413
Fraction синапсы 2768: 28414/23295
Fraction синапсы 2769: -18174/6401
Fraction синапсы 2770: -1579/1280
Fraction синапсы 2771: 3737/3072
Fraction синапсы 2772: 9986/3329
Fraction синапсы 2773: -110/61
Fraction синапсы 2774: 10837/8959
Fraction синапсы 2775: 259/14594
Fraction синапсы 2776: -34/95
Fraction синапсы 2777: -39/67
Fraction синапсы 2778: 81/83
Fraction синапсы 2779: 107/33
Fraction синапсы 2780: 16129/1536
Fraction синапсы 2781: 4/1
Fraction синапсы 2782: 3/11
Fraction синапсы 2783: -88/119
Fraction синапсы 2784: -5374/23555
Fraction синапсы 2785: -8447/25088
Fraction синапсы 2786: -19201/25344
Fraction синапсы 2787: 31487/6655
Fraction синапсы 2788: -4353/1280
Fraction синапсы 2789: -4863/1793
Fraction синапсы 2790: 1535/6909
Fraction синапсы 2791: 22/5
Fraction синапсы 2792: 12033/24833
Fraction синапсы 2793: 71/35
Fraction синапсы 2794: 257/23297
Fraction синапсы 2795: -187/69
Fraction синапсы 2796: 29/52
Fraction синапсы 2797: 61/52
Fraction синапсы 2798: -10325/1963
Fraction синапсы 2799: -27903/32003
Fraction синапсы 2800: -7/22
Fraction синапсы 2801: 13569/28160
Fraction синапсы 2802: 11011/15360
Fraction синапсы 2803: 11779/4867
Fraction синапсы 2804: 113/119
Fraction синапсы 2805: 11137/3713
Fraction синапсы 2806: -5/112
Fraction синапсы 2807: -12543/20737
Fraction синапсы 2808: -54/29
Fraction синапсы 2809: 30466/14081
Fraction синапсы 2810: 12928/5505
Fraction синапсы 2811: 26879/31742
Fraction синапсы 2812: 12672/10111
Fraction синапсы 2813: -26880/21503
Fraction синапсы 2814: 3/1
Fraction синапсы 2815: 29438/18173
Fraction синапсы 2816: -259/8445
Fraction синапсы 2817: -7169/9469
Fraction синапсы 2818: -11521/10752
Fraction синапсы 2819: -26112/23809
Fraction синапсы 2820: 7553/769
Fraction синапсы 2821: 1280/18433
Fraction синапсы 2822: -3328/3129
Fraction синапсы 2823: -62/111
Fraction синапсы 2824: 71/77
Fraction синапсы 2825: -21248/20223
Fraction синапсы 2826: -6910/25091
Fraction синапсы 2827: -256/8831
Fraction синапсы 2828: 81/35
Fraction синапсы 2829: 26/7
Fraction синапсы 2830: 26627/7426
Fraction синапсы 2831: 4867/1537
Fraction синапсы 2832: 22016/30463
Fraction синапсы 2833: -14081/11518
Fraction синапсы 2834: 21249/2306
Fraction синапсы 2835: 8701/767
Fraction синапсы 2836: 10111/3199
Fraction синапсы 2837: 21757/18941
Fraction синапсы 2838: -3329/2944
Fraction синапсы 2839: -768/1997
Fraction синапсы 2840: -3967/3585
Fraction синапсы 2841: 28930/3073
Fraction синапсы 2842: 13/11
Fraction синапсы 2843: 9474/17155
Fraction синапсы 2844: 9985/7296
Fraction синапсы 2845: 5/2
Fraction синапсы 2846: 10369/5377
Fraction синапсы 2847: -13823/24833
Fraction синапсы 2848: 11779/30467
Fraction синапсы 2849: -9985/15872
Fraction синапсы 2850: -515/20224
Fraction синапсы 2851: -23297/18430
Fraction синапсы 2852: 8192/19201
Fraction синапсы 2853: 6400/257
Fraction синапсы 2854: 10367/14719
Fraction синапсы 2855: -5887/10753
Fraction синапсы 2856: -105/59
Fraction синапсы 2857: 21757/24575
Fraction синапсы 2858: -5888/2815
Fraction синапсы 2859: 2689/257
Fraction синапсы 2860: -1/7
Fraction синапсы 2861: -3326/30467
Fraction синапсы 2862: 18689/31232
Fraction синапсы 2863: -7933/2819
Fraction синапсы 2864: 29953/3841
Fraction синапсы 2865: -6911/8704
Fraction синапсы 2866: 28669/19709
Fraction синапсы 2867: 7167/2816
Fraction синапсы 2868: -6485/5376
Fraction синапсы 2869: 257/5377
Fraction синапсы 2870: -13057/20736
Fraction синапсы 2871: -14849/28927
Fraction синапсы 2872: 13697/257
Fraction синапсы 2873: -12543/14083
Fraction синапсы 2874: -257/32765
Fraction синапсы 2875: 10623/9472
Fraction синапсы 2876: -512/135
Fraction синапсы 2877: 119/16
Fraction синапсы 2878: 77/76
Fraction синапсы 2879: 85/123
Fraction синапсы 2880: 13441/769
Fraction синапсы 2881: 9727/5247
Fraction синапсы 2882: 21760/4609
Fraction синапсы 2883: -32253/15107
Fraction синапсы 2884: 23297/30466
Fraction синапсы 2885: 59/99
Fraction синапсы 2886: 15/23
Fraction синапсы 2887: 8451/22531
Fraction синапсы 2888: -36/23
Fraction синапсы 2889: -4/7
Fraction синапсы 2890: -41/104
Fraction синапсы 2891: 13313/27392
Fraction синапсы 2892: 35/38
Fraction синапсы 2893: -4352/5247
Fraction синапсы 2894: 113/118
Fraction синапсы 2895: 13/6
Fraction синапсы 2896: -5/6
Fraction синапсы 2897: -1877/2304
Fraction синапсы 2898: 30467/22528
Fraction синапсы 2899: -28675/20222
Fraction синапсы 2900: 24832/3839
Fraction синапсы 2901: -22269/32257
Fraction синапсы 2902: -21760/31997
Fraction синапсы 2903: -15363/12032
Fraction синапсы 2904: 16637/30975
Fraction синапсы 2905: -18944/19713
Fraction синапсы 2906: 8959/1664
Fraction синапсы 2907: 2/15
Fraction синапсы 2908: 13056/259
Fraction синапсы 2909: -7/54
Fraction синапсы 2910: -3327/8576
Fraction синапсы 2911: -384/1337
Fraction синапсы 2912: -104/67
Fraction синапсы 2913: 22783/4095
Fraction синапсы 2914: 2687/15232
Fraction синапсы 2915: 8/13
Fraction синапсы 2916: 4865/6913
Fraction синапсы 2917: 113/50
Fraction синапсы 2918: 8833/1537
Fraction синапсы 2919: 1539/21761
Fraction синапсы 2920: 10623/4991
Fraction синапсы 2921: -2562/8447
Fraction синапсы 2922: -65/149
Fraction синапсы 2923: 114/29
Fraction синапсы 2924: 8065/8192
Fraction синапсы 2925: -12288/21245
Fraction синапсы 2926: -3329/16640
Fraction синапсы 2927: 2561/10497
Fraction синапсы 2928: -9469/9472
Fraction синапсы 2929: 109/6
Fraction синапсы 2930: -17663/18689
Fraction синапсы 2931: 37/56
Fraction синапсы 2932: -4351/10838
Fraction синапсы 2933: 29185/8448
Fraction синапсы 2934: 6913/21760
Fraction синапсы 2935: 2561/28929
Fraction синапсы 2936: 14081/10496
Fraction синапсы 2937: -21505/29438
Fraction синапсы 2938: -11262/3841
Fraction синапсы 2939: -18175/4864
Fraction синапсы 2940: -69/56
Fraction синапсы 2941: -4693/10667
Fraction синапсы 2942: -109/108
Fraction синапсы 2943: 3/17
Fraction синапсы 2944: 5249/13825
Fraction синапсы 2945: -9473/14336
Fraction синапсы 2946: -10751/3841
Fraction синапсы 2947: 19201/4097
Fraction синапсы 2948: 30207/18173
Fraction синапсы 2949: 22272/16895
Fraction синапсы 2950: -21/4
Fraction синапсы 2951: -32512/23037
Fraction синапсы 2952: 28/125
Fraction синапсы 2953: 30462/28157
Fraction синапсы 2954: 8/73
Fraction синапсы 2955: 3712/2303
Fraction синапсы 2956: -10241/1920
Fraction синапсы 2957: 64/77
Fraction синапсы 2958: 7/11
Fraction синапсы 2959: 23043/9985
Fraction синапсы 2960: 6/103
Fraction синапсы 2961: -6912/30721
Fraction синапсы 2962: -26882/21247
Fraction синапсы 2963: 85/127
Fraction синапсы 2964: -8959/22529
Fraction синапсы 2965: 59/125
Fraction синапсы 2966: 7423/12160
Fraction синапсы 2967: 57/124
Fraction синапсы 2968: 17664/17155
Fraction синапсы 2969: 103/63
Fraction синапсы 2970: 110/49
Fraction синапсы 2971: 3584/895
Fraction синапсы 2972: 121/32
Fraction синапсы 2973: -7169/4352
Fraction синапсы 2974: 6659/17152
Fraction синапсы 2975: -12287/7427
Fraction синапсы 2976: -61/113
Fraction синапсы 2977: 7809/13952
Fraction синапсы 2978: -9475/8959
Fraction синапсы 2979: -1/65
Fraction синапсы 2980: -13183/257
Fraction синапсы 2981: 29441/25346
Fraction синапсы 2982: 14847/9470
Fraction синапсы 2983: 17/21
Fraction синапсы 2984: 13696/895
Fraction синапсы 2985: -15869/5891
Fraction синапсы 2986: -20223/2561
Fraction синапсы 2987: 7/13
Fraction синапсы 2988: 9471/9727
Fraction синапсы 2989: 7425/1027
Fraction синапсы 2990: -8703/20737
Fraction синапсы 2991: 10753/22786
Fraction синапсы 2992: -13/41
Fraction синапсы 2993: 256/2537
Fraction синапсы 2994: -2816/1587
Fraction синапсы 2995: -769/19712
Fraction синапсы 2996: 5631/4864
Fraction синапсы 2997: -4992/2347
Fraction синапсы 2998: -4099/8959
Fraction синапсы 2999: -17409/31487
Fraction синапсы 3000: -52/63
Fraction синапсы 3001: -38/45
Fraction синапсы 3002: -30974/21763
Fraction синапсы 3003: -7937/8703
Fraction синапсы 3004: 3329/27393
Fraction синапсы 3005: 22275/8194
Fraction синапсы 3006: 9857/16256
Fraction синапсы 3007: 27904/21249
Fraction синапсы 3008: -14847/3841
Fraction синапсы 3009: 6397/24576
Fraction синапсы 3010: -83/42
Fraction синапсы 3011: 3585/25346
Fraction синапсы 3012: -8063/4864
Fraction синапсы 3013: -21761/19200
Fraction синапсы 3014: -14077/9473
Fraction синапсы 3015: 8449/8193
Fraction синапсы 3016: -30463/4865
Fraction синапсы 3017: -15359/12928
Fraction синапсы 3018: 5889/19459
Fraction синапсы 3019: 384/2099
Fraction синапсы 3020: -14592/26113
Fraction синапсы 3021: -79/10
Fraction синапсы 3022: 66/113
Fraction синапсы 3023: -33/107
Fraction синапсы 3024: 30464/11517
Fraction синапсы 3025: 3583/5888
Fraction синапсы 3026: 10/1
Fraction синапсы 3027: -29437/29699
Fraction синапсы 3028: -9344/1153
Fraction синапсы 3029: 89/32
Fraction синапсы 3030: -4608/5887
Fraction синапсы 3031: 17407/22781
Fraction синапсы 3032: -83/98
Fraction синапсы 3033: 12543/9727
Fraction синапсы 3034: -26877/1795
Fraction синапсы 3035: -15233/1408
Fraction синапсы 3036: -16637/18176
Fraction синапсы 3037: -3326/15617
Fraction синапсы 3038: 12544/11905
Fraction синапсы 3039: 30465/26882
Fraction синапсы 3040: 8963/21507
Fraction синапсы 3041: -14077/27136
Fraction синапсы 3042: -2816/1337
Fraction синапсы 3043: 24832/7681
Fraction синапсы 3044: -111/76
Fraction синапсы 3045: -11267/17664
Fraction синапсы 3046: 30464/3071
Fraction синапсы 3047: 31490/7939
Fraction синапсы 3048: 14079/11519
Fraction синапсы 3049: -23807/1280
Fraction синапсы 3050: 415/159
Fraction синапсы 3051: 1689/3430
Fraction синапсы 3052: 53/35
Fraction синапсы 3053: 8447/256
Fraction синапсы 3054: -14337/1280
Fraction синапсы 3055: -10/9
Fraction синапсы 3056: -7039/8960
Fraction синапсы 3057: -9469/15872
Fraction синапсы 3058: 19969/19200
Fraction синапсы 3059: 6653/12543
Fraction синапсы 3060: -2944/14977
Fraction синапсы 3061: -74/61
Fraction синапсы 3062: -20735/10499
Fraction синапсы 3063: 27138/16643
Fraction синапсы 3064: 20733/5632
Fraction синапсы 3065: 29443/3840
Fraction синапсы 3066: 1921/9472
Fraction синапсы 3067: -7552/7039
Fraction синапсы 3068: 257/9473
Fraction синапсы 3069: 3/8
Fraction синапсы 3070: -31997/13058
Fraction синапсы 3071: -2645/10667
Fraction синапсы 3072: 31744/13059
Fraction синапсы 3073: 8832/8831
Fraction синапсы 3074: -28157/10499
Fraction синапсы 3075: -79/8
Fraction синапсы 3076: -3072/257
Fraction синапсы 3077: 17661/14078
Fraction синапсы 3078: -313/1607
Fraction синапсы 3079: -7/8
Fraction синапсы 3080: 4864/13827
Fraction синапсы 3081: -8875/3328
Fraction синапсы 3082: -14720/5759
Fraction синапсы 3083: 11/24
Fraction синапсы 3084: -4279/1609
Fraction синапсы 3085: -116/89
Fraction синапсы 3086: 15359/2688
Fraction синапсы 3087: 24317/14080
Fraction синапсы 3088: -115/8
Fraction синапсы 3089: 27/76
Fraction синапсы 3090: -3713/13696
Fraction синапсы 3091: 82/73
Fraction синапсы 3092: 4710/2099
Fraction синапсы 3093: -29439/14339
Fraction синапсы 3094: 19200/10753
Fraction синапсы 3095: 6653/31487
Fraction синапсы 3096: 25855/19967
Fraction синапсы 3097: -22787/26366
Fraction синапсы 3098: 21249/15361
Fraction синапсы 3099: 3157/2304
Fraction синапсы 3100: 3200/16001
Fraction синапсы 3101: 17665/1536
Fraction синапсы 3102: -118/99
Fraction синапсы 3103: 27/106
Fraction синапсы 3104: 15871/31488
Fraction синапсы 3105: -2509/4352
Fraction синапсы 3106: -27135/18688
Fraction синапсы 3107: 6656/15107
Fraction синапсы 3108: 8702/21757
Fraction синапсы 3109: 5546/8703
Fraction синапсы 3110: 12543/3328
Fraction синапсы 3111: -5/67
Fraction синапсы 3112: 3840/8959
Fraction синапсы 3113: 5/67
Fraction синапсы 3114: -33/14
Fraction синапсы 3115: -24832/24063
Fraction синапсы 3116: -24319/24323
Fraction синапсы 3117: -9981/30464
Fraction синапсы 3118: 13312/1281
Fraction синапсы 3119: 104/71
Fraction синапсы 3120: -18689/20222
Fraction синапсы 3121: 6297/1331
Fraction синапсы 3122: 113/116
Fraction синапсы 3123: 769/4865
Fraction синапсы 3124: -3199/16129
Fraction синапсы 3125: 4/71
Fraction синапсы 3126: -15614/17411
Fraction синапсы 3127: 27903/8446
Fraction синапсы 3128: 273/563
Fraction синапсы 3129: 19197/21245
Fraction синапсы 3130: -5/3
Fraction синапсы 3131: 8/27
Fraction синапсы 3132: -512/767
Fraction синапсы 3133: 27902/24831
Fraction синапсы 3134: 112/101
Fraction синапсы 3135: 73/65
Fraction синапсы 3136: 3584/549
Fraction синапсы 3137: 18688/13823
Fraction синапсы 3138: -26111/13059
Fraction синапсы 3139: -10625/7552
Fraction синапсы 3140: 47/35
Fraction синапсы 3141: -115/82
Fraction синапсы 3142: -19969/15615
Fraction синапсы 3143: -11263/24320
Fraction синапсы 3144: 11008/13571
Fraction синапсы 3145: -57/35
Fraction синапсы 3146: 15104/11261
Fraction синапсы 3147: -7807/14337
Fraction синапсы 3148: -25856/19201
Fraction синапсы 3149: -47/117
Fraction синапсы 3150: 3968/2389
Fraction синапсы 3151: -2305/9728
Fraction синапсы 3152: -358/871
Fraction синапсы 3153: 1537/1792
Fraction синапсы 3154: 27/41
Fraction синапсы 3155: -20227/2560
Fraction синапсы 3156: -17663/9985
Fraction синапсы 3157: -29951/10496
Fraction синапсы 3158: 4863/11519
Fraction синапсы 3159: -6571/5375
Fraction синапсы 3160: -4694/853
Fraction синапсы 3161: 113/75
Fraction синапсы 3162: 11519/28671
Fraction синапсы 3163: -17407/28417
Fraction синапсы 3164: -171/4181
Fraction синапсы 3165: 3/11
Fraction синапсы 3166: -13569/7421
Fraction синапсы 3167: -13/11
Fraction синапсы 3168: 43/35
Fraction синапсы 3169: 9/13
Fraction синапсы 3170: 35/41
Fraction синапсы 3171: 31997/23040
Fraction синапсы 3172: -7169/7421
Fraction синапсы 3173: -7171/22781
Fraction синапсы 3174: -3071/19202
Fraction синапсы 3175: 5/11
Fraction синапсы 3176: 11904/3199
Fraction синапсы 3177: 26627/16640
Fraction синапсы 3178: 19712/21251
Fraction синапсы 3179: 52/93
Fraction синапсы 3180: 29696/21247
Fraction синапсы 3181: -20992/12545
Fraction синапсы 3182: 29951/23040
Fraction синапсы 3183: -20737/30719
Fraction синапсы 3184: -101/114
Fraction синапсы 3185: 31232/2305
Fraction синапсы 3186: -4608/29953
Fraction синапсы 3187: 39/55
Fraction синапсы 3188: 40/3
Fraction синапсы 3189: -18/31
Fraction синапсы 3190: 28/45
Fraction синапсы 3191: -13953/6784
Fraction синапсы 3192: -27904/13053
Fraction синапсы 3193: 26625/29441
Fraction синапсы 3194: -30978/8189
Fraction синапсы 3195: 18175/4352
Fraction синапсы 3196: -4097/3669
Fraction синапсы 3197: -882/3413
Fraction синапсы 3198: -12544/30463
Fraction синапсы 3199: -30207/15619
Fraction синапсы 3200: 29/15
Fraction синапсы 3201: -2559/5888
Fraction синапсы 3202: 15107/22786
Fraction синапсы 3203: 6741/9728
Fraction синапсы 3204: -13312/5503
Fraction синапсы 3205: -768/683
Fraction синапсы 3206: 20737/27393
Fraction синапсы 3207: 1325/286
Fraction синапсы 3208: 26881/9219
Fraction синапсы 3209: 9213/4864
Fraction синапсы 3210: -4181/2091
Fraction синапсы 3211: 16/29
Fraction синапсы 3212: -29697/15104
Fraction синапсы 3213: 4863/10069
Fraction синапсы 3214: -1279/13696
Fraction синапсы 3215: 7933/16383
Fraction синапсы 3216: 16129/26627
Fraction синапсы 3217: 107/11
Fraction синапсы 3218: -21251/11518
Fraction синапсы 3219: 75/101
Fraction синапсы 3220: 10749/17662
Fraction синапсы 3221: -10240/21757
Fraction синапсы 3222: 9729/6400
Fraction синапсы 3223: 15106/17411
Fraction синапсы 3224: -2537/2234
Fraction синапсы 3225: -121/72
Fraction синапсы 3226: -16897/1280
Fraction синапсы 3227: 5887/26624
Fraction синапсы 3228: 47/31
Fraction синапсы 3229: 5/82
Fraction синапсы 3230: 57/50
Fraction синапсы 3231: -257/5375
Fraction синапсы 3232: 4225/12673
Fraction синапсы 3233: 101/64
Fraction синапсы 3234: 23/4
Fraction синапсы 3235: 7509/5717
Fraction синапсы 3236: 98/33
Fraction синапсы 3237: -8833/6783
Fraction синапсы 3238: 26880/26879
Fraction синапсы 3239: -6059/2218
Fraction синапсы 3240: -31744/14081
Fraction синапсы 3241: -17665/12799
Fraction синапсы 3242: 23/17
Fraction синапсы 3243: -640/713
Fraction синапсы 3244: 1792/28415
Fraction синапсы 3245: 2558/17151
Fraction синапсы 3246: -101/70
Fraction синапсы 3247: 23/11
Fraction синапсы 3248: -32000/30719
Fraction синапсы 3249: 31233/1793
Fraction синапсы 3250: 11/30
Fraction синапсы 3251: -58/61
Fraction синапсы 3252: 2304/16637
Fraction синапсы 3253: -22014/257
Fraction синапсы 3254: 3/10
Fraction синапсы 3255: -12289/6398
Fraction синапсы 3256: -9728/2177
Fraction синапсы 3257: 24575/15614
Fraction синапсы 3258: -22529/15103
Fraction синапсы 3259: 26881/13314
Fraction синапсы 3260: 71/108
Fraction синапсы 3261: 257/22530
Fraction синапсы 3262: -2327/163
Fraction синапсы 3263: 120/29
Fraction синапсы 3264: 17/21
Fraction синапсы 3265: 127/35
Fraction синапсы 3266: -18431/9984
Fraction синапсы 3267: -32768/5377
Fraction синапсы 3268: 5121/24832
Fraction синапсы 3269: 2/81
Fraction синапсы 3270: -25856/19713
Fraction синапсы 3271: 6656/10499
Fraction синапсы 3272: 83/45
Fraction синапсы 3273: 11522/26881
Fraction синапсы 3274: 11261/9470
Fraction синапсы 3275: -2267/549
Fraction синапсы 3276: -17661/32513
Fraction синапсы 3277: -51/62
Fraction синапсы 3278: -123/26
Fraction синапсы 3279: 1280/3669
Fraction синапсы 3280: -9216/15617
Fraction синапсы 3281: -27392/16893
Fraction синапсы 3282: -8705/20223
Fraction синапсы 3283: -14593/9471
Fraction синапсы 3284: -15104/30977
Fraction синапсы 3285: 31/102
Fraction синапсы 3286: -8619/9557
Fraction синапсы 3287: 17664/14849
Fraction синапсы 3288: 7422/18943
Fraction синапсы 3289: 31/12
Fraction синапсы 3290: -9472/515
Fraction синапсы 3291: -10241/6400
Fraction синапсы 3292: -512/20735
Fraction синапсы 3293: 24832/19455
Fraction синапсы 3294: 14592/11263
Fraction синапсы 3295: -32765/21251
Fraction синапсы 3296: 29181/3838
Fraction синапсы 3297: 2304/1117
Fraction синапсы 3298: 2815/10751
Fraction синапсы 3299: -11/17
Fraction синапсы 3300: 24832/27135
Fraction синапсы 3301: -8447/9731
Fraction синапсы 3302: -23294/13057
Fraction синапсы 3303: -19969/19712
Fraction синапсы 3304: -2901/3442
Fraction синапсы 3305: 28415/9984
Fraction синапсы 3306: -29439/12802
Fraction синапсы 3307: -16638/26113
Fraction синапсы 3308: 114/115
Fraction синапсы 3309: 9343/4224
Fraction синапсы 3310: 3329/27393
Fraction синапсы 3311: 1590/283
Fraction синапсы 3312: -27139/22784
Fraction синапсы 3313: -31489/7423
Fraction синапсы 3314: -70/29
Fraction синапсы 3315: -6655/23296
Fraction синапсы 3316: -4225/5887
Fraction синапсы 3317: 29439/17920
Fraction синапсы 3318: 35/34
Fraction синапсы 3319: 26883/4609
Fraction синапсы 3320: -5503/384
Fraction синапсы 3321: -14591/1026
Fraction синапсы 3322: 9983/24831
Fraction синапсы 3323: 17/29
Fraction синапсы 3324: -3401/1280
Fraction синапсы 3325: 20227/3072
Fraction синапсы 3326: 4610/2307
Fraction синапсы 3327: -2561/7935
Fraction синапсы 3328: 6398/23549
Fraction синапсы 3329: -32767/26371
Fraction синапсы 3330: 65/48
Fraction синапсы 3331: 53/40
Fraction синапсы 3332: 23/31
Fraction синапсы 3333: 23/17
Fraction синапсы 3334: -20735/20224
Fraction синапсы 3335: 28160/12543
Fraction синапсы 3336: 5/88
Fraction синапсы 3337: -10752/8789
Fraction синапсы 3338: -13565/9984
Fraction синапсы 3339: -42/17
Fraction синапсы 3340: -53/46
Fraction синапсы 3341: -79/3
Fraction синапсы 3342: -29695/13571
Fraction синапсы 3343: -21245/27906
Fraction синапсы 3344: 1/87
Fraction синапсы 3345: 18179/19968
Fraction синапсы 3346: 30717/15613
Fraction синапсы 3347: 109/52
Fraction синапсы 3348: 22783/2304
Fraction синапсы 3349: -8107/6229
Fraction синапсы 3350: -9218/28415
Fraction синапсы 3351: 32768/23805
Fraction синапсы 3352: -3587/20224
Fraction синапсы 3353: 46/59
Fraction синапсы 3354: -22273/6144
Fraction синапсы 3355: 7169/13185
Fraction синапсы 3356: -1280/9219
Fraction синапсы 3357: 29/67
Fraction синапсы 3358: -7935/25859
Fraction синапсы 3359: -4010/10241
Fraction синапсы 3360: 22525/11007
Fraction синапсы 3361: 1280/31999
Fraction синапсы 3362: -2611/1485
Fraction синапсы 3363: -3583/9473
Fraction синапсы 3364: -67/69
Fraction синапсы 3365: -1339/965
Fraction синапсы 3366: -89/57
Fraction синапсы 3367: -5717/10496
Fraction синапсы 3368: 14/37
Fraction синапсы 3369: 54/107
Fraction синапсы 3370: -34/109
Fraction синапсы 3371: -107/6
Fraction синапсы 3372: -3328/19711
Fraction синапсы 3373: 77/80
Fraction синапсы 3374: 6656/29441
Fraction синапсы 3375: -4096/15743
Fraction синапсы 3376: -11008/2305
Fraction синапсы 3377: -13/7
Fraction синапсы 3378: 29437/3071
Fraction синапсы 3379: 43/21
